x,y,distance,habitat,time,cash
113.37519114399447,249.05310448132488,153.07762087884447,453.5102842904562,28798.332409112052,256922.52335012588
201.57089028625242,216.18086731391665,147.16272893901944,183.16756527193903,66880.77828175577,256273.55379628885
153.56325239295163,129.164610924661,232.13815476352622,187.9789358512252,31962.779158535068,256177.42158625208
151.62019335934292,433.2146622616762,99.75742526305967,271.1459602477386,13427.092251971142,255215.75871501956
55.92688863602358,143.77120809720734,253.28308043156173,361.47084265134754,63333.1950424823,255733.50276776878
115.04279622806202,236.78845456486513,154.4979975694826,116.16397968146046,50388.37364692558,255567.41020033957
141.8913000573374,254.29904892884912,133.27240425548428,202.2828091351626,70884.24751304332,255605.31095742446
62.07505553602402,467.1450863202633,63.969092109441334,368.6160206111123,43530.53909344683,257009.3094810087
101.78344346255562,262.278930388723,229.60096811663232,181.6842145646932,76160.85535000816,255051.92989082792
64.54242715768129,171.18481026471244,200.14316917054498,463.9850295552759,63826.960472752085,254673.40348261382
202.23224297327528,109.65385772528889,99.58665564705574,171.95037849792683,36734.97542321391,255183.56371046638
65.33201723277442,374.91878682340865,202.9989568363697,69.87845157197631,39426.62570338508,256043.91672975972
438.090083273239,189.6898125765062,127.72360310076522,110.06652382561997,65640.13737404467,255990.59865419153
78.58283657998068,450.8885775479793,63.28069774916008,276.89252146986,56686.80432132169,254385.26997966584
177.91205641802327,71.2809708532203,59.59983593852903,410.3085560610545,92855.37174775756,256223.49635173104
141.34521113412012,227.94008364817637,132.39658789960043,224.4683420539321,95147.90467517989,256210.14547004926
125.84477955294317,181.39361248200484,273.2922166689395,320.3174630217493,25525.949377717472,255618.96595216618
58.76629964358019,89.25734776719646,183.99235014212502,259.2803064496757,68285.4617584723,255212.97562637657
123.73869204141194,73.21537405201433,139.70092876137653,196.2001683658978,5238.1608027807515,257814.87245889485
114.96091445794076,217.48123698395023,187.6583864803493,441.53826741418396,39826.103819040756,254911.29497780555
174.97036095416948,102.04219668095115,174.80099007481726,339.86440722774057,3329.9202514262397,257281.19956695876
100.14472286180008,440.9720030636783,95.50572863023395,345.2334649533872,47798.4619256991,256422.00755869225
383.2985779397652,113.96422399608356,162.49476030975356,263.50263550535385,40722.25017709675,256124.92020066205
145.01348423693503,256.03487778885216,106.90348038740416,371.3233009588359,46219.520939089285,255518.42792684925
120.94250879072392,165.02928423731245,171.74539139689477,259.7118735286809,30181.672578684254,254123.46187583273
61.52324987181412,219.08328153186088,87.73452328703088,146.21345347291023,8587.949180360212,254966.14079686644
134.13249692977587,494.12732440181344,98.11886617297725,305.054424110461,56096.61421044071,255061.2792362333
130.98862637441866,232.7852427525143,55.685477511735236,84.192090504483,58579.03772231172,255221.90334134919
142.0150265965498,105.10217059510191,131.91851353450218,263.719530673627,41531.60068144896,255884.99966207537
112.83069793334157,408.23820481918403,344.34536247801174,131.75813270991597,39558.756674211305,254963.14574815295
102.88485441764533,291.11734947221544,130.69726426642947,263.9181438479858,95598.66727908528,255059.7296675888
139.5397939914188,406.0451253032225,76.72698597024642,220.5990964106271,6724.717846339091,256167.87516290805
82.35907789721041,256.11896091283415,115.04642597383315,308.91369281910977,77783.09053910262,256228.62374469478
77.03300203633215,130.31564746746002,310.1562288697364,205.7337493899588,72367.94770762911,254050.5887352731
309.0030515923244,134.68795995610762,127.84113825519184,200.86410766107147,14306.82845217495,253783.94762836437
169.969131520513,285.1045310944796,174.6551570177714,217.36398740277002,46659.336413000776,255181.12430366257
84.96452357608247,270.4123663277858,113.95838104042689,389.11403116134665,92872.9273794906,255257.43186019248
85.75185865015426,281.35880763783405,160.1166100843218,234.63716345670943,47578.5267951601,255990.61736813647
78.57661507874064,209.1650526202948,266.1438521751698,293.37553697260967,38632.29792791252,255816.05018617702
180.68102800119865,136.53125650368366,268.5597055972187,275.9654230496703,23618.123405200873,255917.09782096813
101.71155662000591,376.70994043511035,67.5648343964526,323.9388881428686,57627.74315397379,256094.25030096967
167.3994109777116,303.75235671541884,93.8099374918811,478.83893017982587,22885.990481891342,254596.61576379315
409.6281131678726,192.42635911361143,128.24424093583772,145.58263158875477,45540.841174573114,255421.76318983012
187.08188714187744,284.6964992410758,75.05048800822344,466.88727668750516,40142.81466226887,254903.17148229142
132.21615317120597,373.85422847478515,309.31456186367564,200.4393977269638,3706.0578477435747,254707.43637429492
247.96934032024757,290.55624355670403,109.44521336504478,142.34087731342697,7941.59161943147,256084.62533795112
148.34896522575727,293.98309526507717,74.34170248287174,343.4151039505003,46792.40649070851,255553.3328618578
182.17647773816722,196.56071208016832,101.47929309599749,194.5981490438357,66544.8182945265,255068.7134008945
81.92188667416218,359.08533735872265,83.76130930816201,126.84586366077437,22343.097922766527,255074.94987730304
144.58165579060696,169.5337112386813,274.6742956715256,293.62867146471103,24081.29595578547,255556.7327919306
87.61634049956523,296.69616853808384,250.18529140853786,187.36510924852743,13272.327746542926,257271.0049325503
494.7069765304836,188.31538348683173,115.56982298561825,314.94257642013685,19283.277342036585,255200.66786474574
94.34873025874498,159.51382949465358,180.86279011063937,294.47291093478987,50568.496410369065,256278.6400831765
76.80391670561397,325.75181795707636,110.00170258983766,98.37155402834593,98352.58486185473,255210.97005503916
174.45534276816957,495.29000784742186,71.45193176043931,157.18806737380154,28942.696922552303,254866.76653414778
95.97993249795437,170.85844122991983,244.38745406207326,374.79076645822136,87500.17185915058,254942.6451675888
67.33328561418047,175.50258267114293,395.5727222454952,170.8341727371818,83132.79633299803,254735.7514255665
51.470644117574345,331.41013731460066,141.01916130258766,497.545292958959,71267.04559579892,256123.69853093746
58.26024755685714,272.16850470104794,151.46020205230755,298.69385911950326,48932.51858346965,255218.41526623102
92.17981350653925,77.97823295471139,132.7799463418992,473.64382154992614,81564.1331795363,254721.02195447643
130.68920675582774,140.4729993808112,189.32327424997428,271.7632333729196,41785.357072410916,254851.51143171766
376.8839942907474,241.09136567065227,106.23848261336042,210.40630508662773,60472.41210431287,254852.30196671857
221.26995876444147,265.81100723816627,201.92259087040992,194.79042254772855,13773.09386867878,254649.85807445997
92.32217921707455,229.32526699524794,340.7950152560391,256.5580053191881,61651.216363466105,255696.77521552978
302.34348171004217,362.85546175973616,61.170517074565396,424.250736844239,44920.53303900279,254628.73281532712
169.32119855924392,328.7891039853039,200.2488079401198,136.112369528892,30108.67342774156,255710.00023104242
103.28579970740944,277.5067240671219,128.65989296895452,115.21090232664181,16095.903539061148,255668.52654715526
265.1230178504777,443.81660199866076,85.34222278651215,53.88908611569877,1795.8265720363331,255630.11154491233
62.16466515479535,329.63989883866526,62.667842169630546,242.95278140898782,2834.1302419426715,255952.91980769837
183.86895958676527,140.846064114778,153.24625174865278,208.81830624943683,55524.94445366156,257398.23577808327
135.5045862329147,220.9295616974131,317.93190031849485,201.32729326210006,45038.802447754686,255186.26178731723
118.30880434645054,413.51014464289625,293.9446362243314,376.78015657939216,59019.11004209608,255742.32211156902
99.62561018672379,144.50620742117454,278.1901190273704,81.68190448071408,82018.52712040833,255493.63435326886
55.948743095399905,184.43498819794354,60.19878482152224,359.3816816511646,43910.86852878273,255379.55632865703
291.7552691526435,461.14366857299325,73.25960581855999,257.5048299276979,66138.39086452307,254501.94790114963
64.68052514467566,400.3044668353339,312.0378403040909,318.92648940559434,44612.1788168658,255947.7157136695
96.76403857598721,292.500225582453,144.22203822881337,325.54670984698373,14387.909777835335,255111.21154882055
83.82602679213701,189.90957548832364,121.3350903283093,273.64362236296597,35293.84136059005,255425.17273174756
66.97562992317404,404.2591455373308,177.30876996079513,196.78996163005294,20738.318962898746,255130.98200126225
160.9601297750954,260.7341573748435,74.72109292899025,289.3969080223275,54560.46786166821,254242.83134852795
80.86222949447406,367.45172840526413,152.60948716633703,84.98282385039712,51456.10712937012,255426.7607393089
57.077589276617864,331.61574742856016,100.95413940527638,131.44568986229794,46683.84253163068,256149.24232923458
69.12821436573739,215.38364615982383,308.7898015950557,140.4952927467657,60701.37672579773,256250.52769610882
122.88147838806742,472.75987993829244,69.342297009066,477.1929997826447,15282.33569274323,253026.07827834564
56.85976769619228,389.10019724472426,214.3201981332842,187.69960856783837,82010.45583923053,256490.81534224196
311.5171090888239,375.2921528115577,169.5194407812487,268.42041572746547,68971.92834407036,255879.1692962889
76.89660845979888,399.66785639527444,78.22362015345423,244.42437473678117,8206.860498239645,253953.16023110982
77.53995925817998,254.27407064814759,395.4743222910206,215.43826944028984,16010.75912935472,254891.75929180306
115.31802339382308,159.81457661327929,93.02405007560913,365.52953913089203,25322.29131629073,254409.43298331904
121.97729488641049,189.444841495536,184.5901099089619,295.5867312187319,24625.64020541464,255638.70327789558
170.8211451848252,296.93414946653394,86.30110075061786,216.57623451421335,42332.010781649944,254182.6652227759
187.49737275285554,205.8671323983105,65.62462850932867,439.86335456210765,52267.494820806,255792.05611701508
93.441666478648,369.30518638112176,211.37866614697825,52.760153773313014,63866.50692344121,255434.41685583422
74.45808678308659,187.26457884810353,429.01357175172654,258.311491514829,79517.39850545948,256447.3525409367
111.58096110823494,279.0174814900018,151.06074007648533,159.79812036485603,42128.04752885024,256159.68371719503
223.94329463776847,434.8369162476151,69.62061715944192,201.8830866555472,26443.423366901512,254704.59709516357
188.44087264481678,377.6263654792928,65.20956547569227,387.57610696764624,12450.45244846501,253978.13634038897
232.59270445173752,101.97053155488618,111.01851331036133,303.0793995825945,42143.5609778245,254759.2783257764
141.9468742624279,190.09560837296146,94.25014392347754,257.0111922046299,76544.04787619103,254937.75430064712